,line,day_of_week,hour,day,month,count
10959,F,4,2,6,11,1
10960,M,5,15,21,11,19
10961,7,1,13,17,11,2
10962,N,3,0,5,11,4
10963,6,0,0,30,11,4
10964,2,5,3,28,11,2
10965,E,0,14,23,11,6
10966,C,3,11,19,11,17
10967,6,2,13,11,11,20
10968,Q,2,4,11,11,2
10969,A,6,12,29,11,6
10970,1,2,20,11,11,12
10971,J,3,8,5,11,1
10972,A,2,1,4,11,3
10973,7,4,7,6,11,2
10974,7,3,8,12,11,2
10975,A,6,18,15,11,9
10976,M,0,16,23,11,12
10977,5,6,11,8,11,2
10978,7,4,14,27,11,1
10979,5,3,7,19,11,2
10980,E,4,3,20,11,2
10981,M,1,16,24,11,8
10982,7,2,18,11,11,2
10983,6,1,18,3,11,9
10984,Q,1,4,24,11,1
10985,6,5,20,21,11,17
10986,E,1,16,24,11,8
10987,R,1,13,10,11,14
10988,4,0,18,2,11,1
10989,F,1,19,24,11,10
10990,A,1,17,17,11,7
10991,C,5,8,14,11,15
10992,C,4,12,27,11,23
10993,R,0,23,23,11,4
10994,2,3,5,12,11,1
10995,R,5,9,14,11,6
10996,4,0,10,2,11,6
10997,3,2,17,18,11,1
10998,1,6,3,8,11,3
10999,4,1,6,17,11,2
11000,3,5,23,21,11,3
11001,2,0,20,30,11,1
11002,R,0,15,23,11,17
11003,R,3,17,26,11,15
11004,A,6,2,15,11,13
11005,2,6,10,22,11,2
11006,1,4,15,20,11,16
11007,C,4,7,6,11,10
11008,Q,2,23,4,11,7
11009,D,6,18,22,11,6
11010,J,5,4,21,11,1
11011,7,2,21,18,11,1
11012,3,5,9,21,11,6
11013,4,5,6,21,11,1
11014,3,3,6,26,11,2
11015,L,5,7,14,11,4
11016,N,4,20,6,11,15
11017,5,5,13,7,11,2
11018,E,6,0,1,11,13
11019,F,5,2,21,11,9
11020,F,6,3,1,11,9
11021,1,3,7,19,11,9
11022,1,0,7,16,11,5
11023,4,6,13,15,11,5
11024,1,5,11,7,11,22
11025,N,4,12,6,11,9
11026,M,6,16,29,11,23
11027,1,0,13,16,11,14
11028,N,4,18,6,11,11
11029,F,1,13,24,11,21
11030,E,0,6,23,11,8
11031,3,6,16,1,11,1
11032,6,6,10,22,11,19
11033,GS,4,13,6,11,1
11034,Q,4,22,27,11,13
11035,D,1,18,3,11,3
11036,7,6,0,1,11,4
11037,J,6,13,15,11,1
11038,Q,2,7,4,11,1
11039,4,5,12,7,11,6
11040,A,5,9,7,11,15
11041,3,1,20,10,11,6
11042,C,1,9,3,11,15
11043,6,5,3,28,11,1
11044,N,3,20,5,11,12
