,line,day_of_week,hour,day,month,count
0,D,4,14,25,9,5
1,4,6,19,20,9,1
2,F,5,8,26,9,5
3,Q,1,0,29,9,2
4,F,1,7,15,9,6
5,L,4,23,4,9,1
6,J,2,23,2,9,1
7,Q,3,23,24,9,4
8,E,6,7,13,9,4
9,7,3,7,24,9,3
10,N,6,13,20,9,10
11,E,5,11,12,9,18
12,2,3,9,3,9,1
13,3,6,14,20,9,4
14,A,1,14,1,9,9
15,R,1,21,15,9,14
16,A,6,17,27,9,11
17,GS,2,5,9,9,1
18,Z,4,22,25,9,1
19,M,4,6,18,9,8
20,5,5,18,19,9,3
21,E,5,13,12,9,16
22,2,4,1,4,9,4
23,D,1,10,22,9,5
24,Q,1,15,8,9,7
25,3,5,19,12,9,3
26,R,6,2,13,9,14
27,C,2,12,30,9,12
28,N,1,17,1,9,2
29,2,0,7,14,9,2
30,2,0,5,14,9,1
31,6,4,1,4,9,4
32,3,1,14,15,9,6
33,R,1,6,22,9,6
34,GS,3,9,10,9,3
35,1,3,16,17,9,9
36,6,6,0,13,9,7
37,R,5,13,19,9,19
38,M,3,15,10,9,5
39,F,2,13,30,9,10
40,N,5,17,5,9,21
41,C,2,23,9,9,13
42,7,1,17,22,9,1
43,4,6,14,13,9,4
44,L,2,8,9,9,1
45,1,4,4,18,9,5
46,D,2,7,16,9,10
47,F,1,11,1,9,15
48,M,2,1,23,9,2
49,5,6,22,20,9,1
50,N,5,3,19,9,6
51,Q,0,0,14,9,4
52,A,6,11,13,9,9
53,R,6,0,27,9,8
54,7,4,7,25,9,1
55,7,0,3,7,9,1
56,C,1,16,29,9,10
57,A,4,22,4,9,7
58,A,0,10,14,9,4
59,D,1,9,1,9,9
60,3,0,10,14,9,2
61,Q,3,22,3,9,6
62,R,6,18,13,9,17
63,F,1,21,15,9,10
64,G,6,9,27,9,2
65,1,0,13,21,9,7
66,4,5,16,26,9,7
67,D,5,8,12,9,4
68,5,3,20,3,9,1
69,3,5,12,5,9,4
70,4,0,11,14,9,1
71,2,6,20,27,9,4
72,Q,3,0,17,9,1
73,R,2,22,23,9,13
74,M,3,9,10,9,10
75,N,5,1,5,9,10
76,C,2,7,9,9,7
77,N,4,22,25,9,13
78,Z,4,19,18,9,2
79,7,4,19,11,9,1
80,1,6,22,20,9,13
81,6,3,4,24,9,3
82,R,4,14,25,9,12
83,M,2,5,23,9,6
84,7,4,23,25,9,1
85,5,2,8,16,9,3
86,1,2,14,16,9,21
87,D,5,10,26,9,7
88,Q,3,9,10,9,5
89,1,1,16,15,9,4
90,F,4,3,18,9,2
91,7,6,17,13,9,1
92,A,1,14,29,9,6
93,6,1,5,29,9,2
94,2,4,9,4,9,3
95,2,0,18,21,9,2
96,E,2,8,2,9,16
97,J,6,5,6,9,2
98,4,4,23,18,9,4
99,Z,2,23,16,9,1
100,L,1,7,29,9,1
101,A,5,15,26,9,12
102,M,6,13,27,9,16
103,E,1,23,22,9,14
104,C,2,16,16,9,11
105,5,6,8,20,9,3
106,L,0,8,21,9,1
107,6,4,9,4,9,8
108,6,5,8,12,9,9
109,Q,4,15,25,9,12
110,Q,3,8,17,9,8
111,5,0,8,14,9,4
112,A,4,6,18,9,6
113,6,3,20,24,9,15
114,G,2,13,9,9,1
115,Q,1,17,8,9,11
116,L,4,14,11,9,6
117,E,4,9,11,9,18
118,R,1,18,8,9,16
119,N,0,8,7,9,3
120,M,5,14,19,9,13
121,E,4,13,25,9,7
122,Q,1,0,15,9,5
123,4,1,17,29,9,4
124,2,5,12,12,9,4
125,1,1,0,15,9,6
126,E,3,12,3,9,11
127,6,2,20,9,9,8
128,M,1,22,1,9,5
129,4,2,19,16,9,3
130,D,2,19,30,9,2
131,A,2,10,16,9,4
132,Q,2,4,16,9,1
133,4,5,3,5,9,1
134,R,5,0,26,9,7
135,L,2,2,9,9,1
136,M,6,11,27,9,10
137,6,2,6,23,9,8
138,Z,5,19,19,9,2
139,L,4,9,18,9,1
140,2,0,11,14,9,2
141,M,1,10,29,9,14
142,A,6,21,13,9,13
143,C,6,14,20,9,18
144,E,1,8,15,9,5
145,3,4,18,18,9,4
146,Q,2,14,16,9,5
147,L,6,18,13,9,2
148,Q,1,12,29,9,2
149,E,3,15,10,9,9
150,N,6,14,27,9,22
151,Q,1,1,8,9,3
152,6,5,10,26,9,43
153,J,2,13,2,9,1
154,E,2,15,9,9,8
155,L,0,7,28,9,2
156,E,4,9,25,9,9
157,R,2,18,9,9,7
158,A,4,14,18,9,5
159,6,4,11,4,9,9
160,3,1,15,8,9,1
161,6,2,4,9,9,1
162,5,2,0,16,9,1
163,D,0,7,28,9,5
164,C,2,8,16,9,23
165,Q,3,13,24,9,6
166,D,3,11,17,9,6
167,3,6,21,13,9,1
168,M,3,0,17,9,4
169,L,3,23,17,9,1
170,M,1,14,1,9,11
171,Q,3,6,3,9,1
172,3,0,21,21,9,3
173,A,6,5,13,9,7
174,C,4,22,18,9,14
175,5,0,17,21,9,6
176,3,3,17,10,9,4
177,L,6,2,13,9,4
178,4,2,21,16,9,5
179,F,5,5,19,9,2
180,2,1,13,29,9,1
181,7,2,15,23,9,1
182,A,4,12,4,9,12
183,L,4,17,18,9,3
184,M,2,1,9,9,3
185,E,6,8,6,9,9
186,1,3,22,3,9,10
187,D,0,22,7,9,3
188,A,5,14,19,9,13
189,D,3,18,24,9,8
190,3,4,10,18,9,2
191,6,0,14,21,9,15
192,3,2,14,16,9,4
193,R,2,2,9,9,5
194,4,4,8,11,9,4
195,GS,4,10,18,9,1
196,A,2,18,16,9,8
197,3,6,23,27,9,3
198,A,6,23,13,9,8
199,J,3,21,3,9,2
200,L,6,8,27,9,1
201,C,1,18,29,9,28
202,L,3,4,10,9,1
203,J,5,14,26,9,3
204,M,2,17,9,9,9
205,Q,0,19,21,9,8
206,6,3,23,17,9,12
207,A,5,13,26,9,10
208,F,5,11,5,9,13
209,2,2,21,16,9,5
210,R,6,1,6,9,10
211,6,4,17,18,9,18
212,A,2,7,23,9,9
213,A,1,2,29,9,6
214,6,4,6,25,9,8
215,A,0,5,7,9,3
216,L,4,3,4,9,2
217,N,2,10,9,9,7
218,L,4,1,18,9,8
219,N,4,6,25,9,1
220,D,4,10,25,9,11
221,2,4,6,25,9,3
222,N,5,22,26,9,17
223,J,5,21,19,9,1
224,D,2,5,2,9,3
225,3,2,19,9,9,2
226,6,4,22,11,9,12
227,C,6,21,27,9,16
228,D,3,17,17,9,1
229,Z,1,13,15,9,3
230,3,2,21,23,9,6
231,7,4,23,11,9,1
232,L,6,14,27,9,4
233,F,1,23,15,9,7
234,A,5,15,12,9,11
235,J,1,13,15,9,3
236,C,1,18,15,9,24
237,7,5,17,26,9,3
238,6,6,7,6,9,8
239,6,4,19,4,9,10
240,D,0,8,21,9,5
241,N,4,5,18,9,1
242,A,1,7,22,9,9
243,4,2,14,23,9,4
244,R,6,17,6,9,19
245,N,2,9,2,9,7
246,L,0,20,21,9,3
247,D,5,1,19,9,2
248,A,0,21,7,9,6
249,R,1,15,1,9,11
250,1,6,12,6,9,12
251,Q,6,22,20,9,7
252,7,5,21,12,9,2
253,M,6,18,6,9,12
254,D,4,13,18,9,3
255,N,1,18,8,9,12
256,6,4,18,11,9,15
257,D,2,21,2,9,7
258,F,1,5,15,9,6
259,N,5,21,5,9,13
260,L,3,14,24,9,3
261,E,1,12,1,9,6
262,6,2,1,30,9,1
263,C,3,17,24,9,18
264,Q,1,16,15,9,6
265,R,4,12,25,9,7
266,J,4,22,11,9,3
267,2,0,6,21,9,4
268,GS,6,4,20,9,1
269,L,2,5,30,9,2
270,A,4,18,4,9,8
271,2,0,6,7,9,1
272,C,0,22,28,9,9
273,J,6,16,27,9,1
274,5,5,12,19,9,7
275,A,2,13,9,9,7
276,D,4,21,4,9,1
277,4,1,11,29,9,3
278,M,6,2,6,9,1
279,3,1,2,1,9,1
280,6,4,13,4,9,14
281,5,0,10,28,9,1
282,C,4,21,11,9,18
283,2,1,14,22,9,6
284,J,4,0,11,9,1
285,1,4,2,18,9,5
286,N,3,9,17,9,1
287,M,2,12,16,9,10
288,E,0,13,21,9,9
289,D,1,22,22,9,2
290,M,4,20,18,9,17
291,M,2,23,23,9,7
292,5,3,13,24,9,3
293,4,1,18,22,9,10
294,N,6,12,13,9,8
295,N,2,0,9,9,5
296,D,5,14,26,9,8
297,R,1,12,22,9,5
298,M,1,9,22,9,9
299,D,2,18,9,9,8
300,J,3,14,10,9,1
301,E,2,19,23,9,13
302,M,4,3,11,9,2
303,F,2,6,23,9,13
304,3,6,22,6,9,5
305,F,0,15,28,9,8
306,N,6,16,13,9,8
307,D,2,8,23,9,6
308,E,4,2,4,9,11
309,A,3,18,17,9,7
310,M,4,13,25,9,13
311,7,5,3,12,9,3
312,N,1,9,15,9,9
313,G,2,4,2,9,1
314,F,4,16,11,9,4
315,R,6,13,20,9,10
316,7,4,10,18,9,2
317,R,4,19,4,9,21
318,E,0,7,21,9,2
319,6,4,4,11,9,1
320,L,5,17,5,9,7
321,3,0,1,7,9,4
322,L,1,11,1,9,3
323,Q,4,15,11,9,4
324,C,1,12,1,9,11
325,5,3,19,10,9,4
326,N,3,17,17,9,2
327,7,6,7,27,9,1
328,1,5,8,5,9,7
329,E,0,4,14,9,1
330,R,2,23,30,9,7
331,J,4,22,25,9,1
332,D,4,14,11,9,4
333,R,6,12,27,9,10
334,F,4,5,4,9,3
335,M,6,11,13,9,11
336,1,4,14,4,9,12
337,N,6,0,13,9,8
338,2,2,9,16,9,2
339,E,4,18,4,9,12
340,M,5,11,12,9,16
341,7,1,17,8,9,1
342,1,0,17,21,9,12
343,R,2,10,23,9,7
344,7,5,10,19,9,1
345,M,2,4,30,9,3
346,4,5,10,26,9,2
347,L,3,16,24,9,1
348,F,0,9,28,9,6
349,1,0,14,28,9,22
350,R,4,3,4,9,2
351,L,0,4,7,9,2
352,G,0,4,14,9,1
353,L,5,1,5,9,9
354,6,1,12,8,9,15
355,3,0,17,7,9,3
356,N,6,10,27,9,3
357,N,3,2,10,9,3
358,D,6,8,27,9,2
359,1,2,20,2,9,18
360,D,6,2,13,9,3
361,1,2,4,2,9,4
362,7,6,1,27,9,1
363,L,5,16,26,9,6
364,GS,1,8,29,9,2
365,A,3,23,24,9,7
366,3,6,3,27,9,3
367,4,4,22,25,9,7
368,Q,6,13,27,9,12
369,A,4,13,11,9,6
370,3,5,5,12,9,4
371,F,5,13,19,9,19
372,R,5,20,26,9,16
373,7,2,18,2,9,1
374,N,1,1,1,9,4
375,1,5,9,26,9,18
376,1,3,11,10,9,13
377,M,3,3,24,9,2
378,A,1,12,29,9,6
379,L,0,20,7,9,2
380,C,1,20,1,9,18
381,C,4,16,18,9,9
382,3,3,22,3,9,4
383,2,4,4,25,9,2
384,N,6,12,27,9,8
385,L,4,12,25,9,1
386,J,4,20,25,9,1
387,7,3,1,10,9,1
388,N,6,9,6,9,6
389,D,6,18,13,9,4
390,E,6,9,13,9,13
391,7,2,5,9,9,2
392,L,4,19,4,9,3
393,E,4,8,4,9,11
394,5,1,8,29,9,4
395,3,5,21,12,9,8
396,6,4,20,11,9,15
397,1,1,12,29,9,22
398,R,1,13,1,9,10
399,L,0,23,14,9,4
400,7,3,18,3,9,3
401,Q,2,2,30,9,5
402,7,5,19,12,9,1
403,2,4,15,4,9,1
404,E,3,18,3,9,12
405,3,5,17,26,9,7
406,L,4,12,11,9,6
407,4,3,6,10,9,3
408,F,0,6,7,9,1
409,C,2,21,9,9,18
410,C,6,16,20,9,17
411,R,0,20,21,9,14
412,A,0,14,28,9,4
413,N,1,14,8,9,7
414,5,0,23,21,9,1
415,C,3,19,24,9,24
416,C,2,6,16,9,15
417,F,1,13,1,9,18
418,7,1,2,29,9,1
419,L,3,20,10,9,6
420,7,1,20,29,9,2
421,M,0,3,21,9,4
422,3,5,7,12,9,2
423,2,3,9,17,9,4
424,7,2,21,9,9,2
425,L,2,11,2,9,3
426,N,2,7,30,9,5
427,L,1,21,29,9,2
428,D,3,21,17,9,7
429,F,5,10,12,9,10
430,7,5,5,12,9,1
431,F,3,17,17,9,3
432,6,4,6,11,9,11
433,A,5,11,12,9,16
434,5,2,14,16,9,2
435,A,2,15,9,9,3
436,E,1,11,8,9,26
437,1,5,16,5,9,13
438,GS,0,1,21,9,1
439,E,3,2,3,9,3
440,3,5,1,26,9,2
441,E,6,11,13,9,13
442,F,0,22,7,9,8
443,GS,6,16,20,9,1
444,6,2,13,2,9,6
445,5,4,13,25,9,2
446,R,6,7,6,9,3
447,2,0,5,28,9,2
448,E,3,20,17,9,18
449,3,3,11,10,9,1
450,3,6,6,20,9,1
451,Q,0,17,7,9,5
452,Q,4,2,18,9,3
453,E,0,20,14,9,14
454,4,0,10,21,9,4
455,C,3,20,3,9,20
456,D,1,16,22,9,4
457,D,2,14,23,9,8
458,F,4,0,11,9,4
459,E,4,13,11,9,7
460,7,1,5,22,9,1
461,L,3,15,3,9,1
462,1,4,4,4,9,2
463,R,3,19,3,9,17
464,L,1,4,22,9,1
465,1,3,16,3,9,12
466,5,1,8,15,9,2
467,F,6,0,27,9,14
468,4,1,14,22,9,3
469,3,1,18,1,9,4
470,D,1,21,15,9,7
471,1,1,17,22,9,17
472,A,4,4,18,9,2
473,F,5,21,5,9,15
474,5,1,13,22,9,1
475,5,1,20,1,9,1
476,2,5,9,19,9,3
477,N,3,2,24,9,3
478,L,2,1,30,9,1
479,D,0,19,28,9,6
480,6,4,3,18,9,3
481,F,1,18,22,9,12
482,E,0,5,21,9,3
483,F,2,18,23,9,9
484,L,1,6,8,9,1
485,N,4,12,25,9,7
486,R,6,1,20,9,10
487,R,1,23,1,9,8
488,L,3,9,3,9,3
489,1,4,20,4,9,13
490,J,2,12,23,9,2
491,3,0,13,7,9,3
492,R,3,3,3,9,2
493,J,6,5,20,9,1
494,M,0,8,14,9,5
495,Q,2,20,2,9,5
496,7,0,19,21,9,3
497,A,5,0,19,9,7
498,Q,5,8,5,9,6
499,1,4,6,18,9,7
500,R,3,22,24,9,7
501,E,3,13,10,9,5
502,E,1,4,15,9,1
503,F,5,5,5,9,2
504,F,6,6,27,9,1
505,7,6,8,6,9,2
506,GS,4,23,25,9,2
507,N,1,21,29,9,10
508,A,6,7,13,9,4
509,F,2,22,23,9,14
510,C,3,13,24,9,14
511,3,3,6,3,9,1
512,J,5,3,19,9,4
513,M,2,12,2,9,18
514,5,2,19,23,9,2
515,J,2,15,30,9,1
516,N,3,22,24,9,7
517,R,0,15,14,9,14
518,R,4,14,11,9,11
519,L,1,22,8,9,2
520,M,3,15,24,9,6
521,1,0,19,21,9,13
522,A,0,11,7,9,3
523,A,4,6,4,9,4
524,2,6,19,6,9,5
525,1,3,13,10,9,13
526,GS,6,12,6,9,1
527,1,3,8,3,9,8
528,4,1,7,29,9,1
529,A,3,21,24,9,10
530,R,2,15,2,9,13
531,N,6,5,6,9,4
532,C,4,18,18,9,20
533,5,6,13,27,9,4
534,4,0,18,21,9,3
535,4,4,21,4,9,1
536,E,1,13,22,9,9
537,1,2,15,23,9,17
538,A,5,8,19,9,6
539,E,1,20,29,9,14
540,Q,1,12,15,9,4
541,3,6,2,20,9,4
542,M,1,22,29,9,3
543,Q,5,9,26,9,7
544,Q,3,11,10,9,6
545,N,2,3,16,9,1
546,E,2,2,16,9,4
547,D,4,10,11,9,6
548,Q,2,19,9,9,6
549,1,4,10,4,9,19
550,L,6,11,6,9,3
551,A,2,22,30,9,7
552,A,6,4,6,9,3
553,D,5,16,26,9,9
554,6,4,11,18,9,11
555,R,3,22,10,9,7
556,2,1,22,8,9,4
557,5,1,21,22,9,2
558,2,1,9,15,9,3
559,6,1,11,15,9,11
560,D,0,7,14,9,2
561,E,1,5,8,9,2
562,R,2,4,23,9,1
563,6,3,4,10,9,2
564,A,3,2,3,9,3
565,2,2,19,2,9,7
566,M,1,4,15,9,1
567,7,6,1,13,9,1
568,M,6,10,20,9,9
569,E,4,18,18,9,11
570,E,1,5,22,9,2
571,F,4,16,25,9,9
572,A,0,21,21,9,11
573,C,6,10,6,9,15
574,N,0,0,21,9,3
575,3,5,2,5,9,3
576,6,2,21,16,9,12
577,4,0,14,7,9,1
578,L,1,23,15,9,2
579,5,0,7,21,9,2
580,5,0,21,21,9,3
581,N,2,8,23,9,1
582,A,3,11,24,9,7
583,L,5,12,26,9,5
584,Z,6,5,6,9,1
585,N,1,0,22,9,11
586,M,4,7,25,9,10
587,N,4,7,18,9,5
588,Z,2,12,23,9,2
589,C,3,17,10,9,11
590,E,1,21,8,9,11
591,1,0,14,14,9,14
592,2,4,21,4,9,4
593,7,0,8,28,9,1
594,Z,5,14,12,9,1
595,F,2,6,9,9,8
596,C,3,20,17,9,25
597,1,5,21,26,9,19
598,7,0,13,7,9,1
599,7,1,20,1,9,1
600,G,0,20,28,9,1
601,1,0,13,7,9,9
602,1,2,4,16,9,1
603,C,1,19,22,9,28
604,3,3,22,17,9,3
605,3,5,18,5,9,3
606,4,0,18,7,9,1
607,L,5,14,12,9,2
608,6,0,9,28,9,8
609,4,1,22,22,9,2
610,D,1,17,29,9,7
611,2,4,0,11,9,5
612,5,3,9,10,9,4
613,6,2,17,30,9,8
614,3,5,23,12,9,6
615,6,3,8,10,9,12
616,L,5,10,26,9,3
617,E,3,3,24,9,1
618,L,0,7,14,9,2
619,4,6,8,27,9,1
620,C,0,6,28,9,6
621,3,0,22,14,9,5
622,N,3,9,3,9,5
623,2,4,5,4,9,2
624,L,4,1,4,9,1
625,F,2,5,2,9,4
626,1,1,12,15,9,17
627,R,5,10,26,9,13
628,E,2,8,16,9,14
629,1,5,19,26,9,30
630,F,1,5,29,9,11
631,L,2,17,2,9,4
632,L,4,19,18,9,4
633,4,1,21,1,9,5
634,7,0,16,14,9,3
635,Q,1,17,22,9,6
636,4,4,8,25,9,2
637,Z,2,13,2,9,1
638,J,5,14,12,9,1
639,Z,4,6,25,9,1
640,L,2,9,2,9,2
641,M,6,18,20,9,14
642,C,2,19,9,9,18
643,R,3,6,10,9,8
644,N,0,8,21,9,13
645,M,1,8,29,9,15
646,N,1,9,29,9,10
647,4,1,7,1,9,2
648,GS,1,10,1,9,1
649,D,1,5,29,9,8
650,E,0,9,21,9,10
651,1,1,0,29,9,10
652,Q,1,8,1,9,8
653,C,5,19,26,9,14
654,N,3,15,3,9,8
655,Q,4,20,4,9,13
656,E,6,8,20,9,7
657,L,6,15,20,9,2
658,E,2,21,23,9,8
659,D,4,8,25,9,4
660,7,2,8,2,9,3
661,E,2,14,30,9,11
662,6,0,14,7,9,9
663,4,2,5,30,9,2
664,6,5,7,5,9,3
665,7,1,1,22,9,1
666,6,2,15,2,9,12
667,1,0,16,14,9,10
668,4,0,10,7,9,1
669,Z,2,20,9,9,1
670,N,3,8,24,9,7
671,5,2,21,9,9,3
672,6,1,21,1,9,15
673,R,2,18,23,9,13
674,N,2,6,23,9,5
675,N,0,7,28,9,8
676,C,6,23,27,9,8
677,3,4,17,25,9,3
678,4,0,21,28,9,2
679,7,2,18,16,9,1
680,5,0,10,14,9,2
681,1,1,3,22,9,5
682,6,2,13,30,9,9
683,6,0,13,14,9,10
684,1,3,23,24,9,14
685,6,6,23,6,9,4
686,3,2,8,16,9,3
687,C,5,21,26,9,23
688,3,3,15,24,9,2
689,L,2,19,30,9,2
690,5,0,9,7,9,1
691,F,2,21,2,9,9
692,J,4,0,25,9,1
693,7,5,2,19,9,1
694,6,5,23,5,9,4
695,L,1,2,8,9,3
696,1,0,0,14,9,8
697,E,5,15,12,9,14
698,A,3,7,10,9,4
699,A,5,9,12,9,7
700,R,0,11,28,9,9
701,J,0,3,28,9,1
702,F,4,21,4,9,10
703,6,1,5,1,9,3
704,Z,5,21,19,9,1
705,Q,3,8,3,9,4
706,5,6,12,20,9,3
707,6,5,6,26,9,24
708,D,0,8,7,9,3
709,Q,5,19,26,9,5
710,3,4,16,18,9,2
711,7,2,20,30,9,1
712,N,0,19,28,9,9
713,N,2,19,2,9,18
714,Q,4,10,4,9,2
715,2,0,22,21,9,1
716,1,3,0,17,9,15
717,A,3,23,10,9,2
718,4,3,19,3,9,1
719,N,3,18,10,9,6
720,2,1,10,22,9,5
721,D,0,23,14,9,3
722,D,3,18,10,9,2
723,R,6,22,13,9,10
724,E,3,13,24,9,7
725,5,5,9,12,9,2
726,A,6,1,27,9,18
727,5,4,8,4,9,2
728,E,4,16,18,9,9
729,5,5,13,12,9,2
730,4,3,5,17,9,1
731,L,1,18,8,9,2
732,D,2,21,16,9,2
733,R,6,13,6,9,10
734,M,1,6,29,9,10
735,E,1,20,15,9,18
736,D,5,15,19,9,4
737,M,1,8,15,9,10
738,D,1,5,15,9,3
739,1,3,9,10,9,14
740,A,6,20,6,9,11
741,D,5,12,12,9,4
742,4,5,21,19,9,3
743,D,0,6,21,9,4
744,F,2,21,16,9,9
745,L,3,15,17,9,2
746,C,1,12,29,9,14
747,R,3,19,17,9,13
748,F,2,19,30,9,10
749,A,3,18,3,9,7
750,4,3,3,3,9,1
751,N,0,19,14,9,26
752,D,1,0,22,9,6
753,E,5,20,19,9,21
754,D,5,12,26,9,8
755,5,0,20,14,9,2
756,2,4,17,4,9,3
757,1,3,8,17,9,10
758,6,2,0,9,9,9
759,M,4,4,18,9,4
760,1,1,17,8,9,14
761,Q,5,21,26,9,6
762,N,5,11,5,9,17
763,N,2,3,2,9,1
764,D,0,1,28,9,1
765,2,1,13,15,9,2
766,7,3,2,17,9,1
767,5,1,7,22,9,3
768,N,2,11,2,9,8
769,4,5,15,5,9,4
770,3,2,6,16,9,1
771,F,6,16,27,9,11
772,M,0,8,28,9,9
773,N,0,3,14,9,3
774,Z,4,0,11,9,1
775,3,6,22,20,9,5
776,3,5,3,12,9,3
777,N,1,11,1,9,10
778,7,2,8,16,9,4
779,L,4,7,4,9,2
780,M,4,14,18,9,11
781,Z,3,14,10,9,1
782,2,2,8,23,9,2
783,F,5,3,19,9,7
784,1,1,1,8,9,1
785,A,6,20,20,9,12
786,4,6,9,20,9,1
787,R,2,11,30,9,15
788,6,1,8,8,9,12
789,7,6,0,20,9,1
790,A,4,9,11,9,13
791,C,0,22,14,9,17
792,2,3,15,17,9,4
793,1,3,6,3,9,6
794,R,3,13,17,9,12
795,6,1,18,22,9,15
796,J,5,18,26,9,1
797,D,5,7,19,9,3
798,M,1,6,15,9,7
799,R,5,21,19,9,14
800,3,5,4,19,9,1
801,L,4,5,11,9,1
802,Z,6,19,27,9,1
803,M,6,19,20,9,12
804,2,3,13,24,9,3
805,A,3,12,10,9,10
806,3,4,8,11,9,2
807,L,1,14,29,9,3
808,D,1,2,15,9,1
809,6,3,16,17,9,6
810,2,6,15,13,9,5
811,R,1,10,15,9,12
812,R,4,23,25,9,10
813,M,0,5,14,9,4
814,N,3,17,24,9,12
815,7,5,19,19,9,1
816,M,3,12,24,9,9
817,M,1,10,8,9,17
818,Q,0,3,28,9,1
819,F,6,10,6,9,12
820,4,5,15,12,9,1
821,N,2,15,9,9,7
822,6,0,14,14,9,17
823,A,1,23,29,9,3
824,Q,6,2,27,9,7
825,Q,6,5,20,9,1
826,R,0,2,14,9,2
827,E,0,5,28,9,1
828,A,2,21,2,9,9
829,A,4,22,25,9,11
830,Q,6,1,6,9,9
831,3,4,22,11,9,3
832,1,4,18,25,9,19
833,A,4,10,11,9,15
834,N,1,1,22,9,2
835,Z,4,12,4,9,3
836,E,4,14,25,9,6
837,R,4,9,11,9,7
838,F,4,17,25,9,14
839,3,1,15,1,9,2
840,C,0,16,21,9,20
841,Q,5,7,5,9,3
842,L,2,1,23,9,3
843,L,0,3,21,9,1
844,2,0,5,21,9,1
845,Q,6,0,13,9,6
846,1,5,8,12,9,21
847,M,6,12,27,9,8
848,N,6,8,20,9,2
849,2,6,3,27,9,3
850,Q,4,14,25,9,6
851,J,5,18,19,9,3
852,6,5,18,19,9,38
853,N,1,14,1,9,8
854,7,1,17,1,9,3
855,E,4,17,18,9,11
856,6,6,2,20,9,9
857,2,1,15,22,9,3
858,A,1,1,1,9,5
859,4,4,10,4,9,1
860,Q,6,17,6,9,15
861,3,4,6,11,9,5
862,C,4,14,25,9,10
863,C,1,21,29,9,17
864,M,3,21,3,9,5
865,Z,5,15,26,9,1
866,F,2,9,9,9,11
867,R,4,23,11,9,6
868,2,1,22,29,9,4
869,N,0,19,21,9,9
870,R,1,2,1,9,3
871,D,5,8,19,9,3
872,F,2,4,2,9,3
873,A,6,16,27,9,3
874,Q,6,16,13,9,5
875,R,3,19,24,9,7
876,R,4,2,4,9,7
877,6,0,3,7,9,5
878,C,2,15,2,9,17
879,R,4,20,4,9,19
880,6,5,18,5,9,7
881,A,1,6,22,9,3
882,E,2,3,16,9,1
883,1,6,22,27,9,12
884,6,1,16,29,9,7
885,N,0,18,14,9,18
886,6,4,9,25,9,12
887,Z,4,12,18,9,1
888,N,6,16,6,9,10
889,M,2,19,2,9,18
890,Q,0,17,14,9,8
891,C,4,9,4,9,15
892,D,0,13,7,9,6
893,Q,6,2,13,9,6
894,L,4,3,25,9,6
895,N,4,22,4,9,15
896,R,2,19,9,9,18
897,1,0,13,14,9,10
898,1,3,5,17,9,5
899,N,3,21,24,9,3
900,E,2,17,16,9,8
901,6,3,18,3,9,12
902,R,4,7,11,9,6
903,D,0,2,14,9,1
904,L,3,23,24,9,2
905,M,3,10,24,9,9
906,J,1,18,15,9,1
907,F,2,20,2,9,9
908,4,0,23,21,9,1
909,5,3,19,17,9,2
910,3,2,23,16,9,5
911,Q,4,20,25,9,9
912,4,4,18,4,9,2
913,1,5,15,5,9,10
914,6,5,16,19,9,30
915,2,0,6,14,9,2
916,1,2,7,16,9,14
917,R,1,8,29,9,9
918,5,3,12,24,9,2
919,N,0,2,14,9,2
920,4,4,17,11,9,3
921,N,6,0,6,9,15
922,A,0,10,7,9,4
923,N,5,17,26,9,18
924,L,0,20,14,9,4
925,6,5,10,5,9,8
926,6,5,12,5,9,18
927,2,6,14,6,9,4
928,E,2,15,30,9,5
929,Q,6,18,13,9,11
930,R,3,1,24,9,1
931,Q,2,0,9,9,4
932,6,1,8,1,9,6
933,E,1,10,22,9,9
934,L,3,23,10,9,3
935,L,5,14,5,9,3
936,5,2,12,9,9,2
937,3,1,22,22,9,5
938,M,4,13,18,9,6
939,C,0,23,14,9,7
940,5,0,21,28,9,2
941,J,1,2,15,9,1
942,M,5,11,19,9,15
943,N,1,22,1,9,12
944,3,5,7,5,9,2
945,M,5,10,12,9,10
946,N,1,6,29,9,2
947,F,2,5,23,9,5
948,Q,0,22,21,9,6
949,L,1,3,8,9,1
950,4,5,11,26,9,3
951,A,1,14,8,9,9
952,D,3,20,3,9,9
953,M,5,14,26,9,11
954,S,6,0,13,9,3
955,A,4,18,25,9,7
956,3,2,15,16,9,1
957,F,1,14,29,9,13
958,R,2,22,2,9,16
959,7,3,7,17,9,5
960,4,4,17,25,9,2
961,F,0,12,14,9,8
962,6,6,14,20,9,29
963,A,6,12,13,9,14
964,D,6,4,20,9,1
965,N,3,17,10,9,3
966,M,6,16,13,9,9
967,D,2,22,16,9,5
968,Q,2,15,16,9,5
969,R,5,0,19,9,9
970,2,1,23,22,9,1
971,4,0,10,28,9,1
972,2,3,12,3,9,3
973,Q,1,11,15,9,3
974,6,5,8,5,9,4
975,E,3,12,24,9,8
976,A,2,19,2,9,12
977,6,4,18,4,9,4
978,2,2,5,23,9,1
979,A,6,13,6,9,6
980,A,0,10,21,9,7
981,2,6,13,13,9,2
982,Z,5,3,12,9,2
983,E,3,11,3,9,7
984,7,5,9,19,9,1
985,GS,3,9,3,9,2
986,2,2,23,9,9,3
987,C,4,17,18,9,13
988,Q,3,12,24,9,7
989,D,4,18,18,9,6
990,R,3,8,17,9,14
991,L,4,21,11,9,1
