,line,day_of_week,hour,day,month,count
7894,3,3,8,30,7,2
7895,Q,2,10,15,7,7
7896,6,3,11,2,7,10
7897,7,2,7,22,7,2
7898,M,1,17,21,7,14
7899,L,6,4,12,7,4
7900,6,2,10,22,7,8
7901,5,1,13,7,7,3
7902,5,6,16,5,7,1
7903,3,1,0,14,7,3
7904,7,2,10,1,7,4
7905,C,4,9,24,7,14
7906,J,6,16,12,7,1
7907,1,5,10,18,7,15
7908,A,3,14,16,7,9
7909,GS,3,1,9,7,1
7910,R,1,9,28,7,14
7911,L,5,13,4,7,3
7912,3,2,8,29,7,2
7913,N,4,19,3,7,25
7914,D,2,0,8,7,3
7915,5,4,0,17,7,1
7916,6,6,1,19,7,19
7917,C,0,18,13,7,23
7918,C,2,22,29,7,23
7919,R,1,14,7,7,17
7920,1,6,19,26,7,25
7921,1,3,2,30,7,6
7922,1,5,20,4,7,5
7923,F,5,13,4,7,10
7924,S,6,0,19,7,2
7925,3,6,8,5,7,4
7926,4,1,13,28,7,2
7927,Q,4,10,3,7,7
7928,3,1,3,7,7,1
7929,6,2,15,15,7,13
7930,A,4,6,31,7,4
7931,7,4,17,10,7,2
7932,1,6,3,12,7,7
7933,L,5,19,18,7,7
7934,J,0,19,13,7,2
7935,N,3,10,23,7,7
7936,3,5,22,4,7,5
7937,6,4,4,24,7,1
7938,2,1,14,21,7,2
7939,1,2,22,1,7,10
7940,A,0,17,20,7,5
7941,L,2,22,22,7,4
7942,3,1,16,14,7,3
7943,C,5,20,4,7,7
7944,C,3,18,30,7,18
7945,A,0,13,20,7,8
7946,A,0,1,6,7,1
7947,Q,3,2,16,7,5
7948,6,6,3,5,7,6
7949,A,6,20,5,7,6
7950,E,2,16,1,7,7
7951,1,2,10,1,7,18
7952,R,6,10,26,7,16
7953,R,2,13,29,7,16
7954,Q,0,10,13,7,11
7955,N,6,18,12,7,14
7956,Q,2,12,1,7,4
7957,A,0,12,13,7,9
7958,3,1,19,7,7,2
7959,A,2,0,1,7,1
7960,Z,0,16,6,7,2
7961,4,6,11,5,7,2
7962,1,4,22,3,7,8
7963,M,3,6,30,7,11
7964,C,3,6,16,7,13
7965,F,4,10,24,7,5
7966,7,3,22,30,7,1
7967,C,3,19,9,7,20
7968,5,3,10,16,7,1
7969,6,0,18,6,7,11
7970,7,5,17,11,7,1
7971,1,2,6,1,7,10
7972,L,5,5,4,7,3
7973,2,5,15,18,7,1
7974,Q,5,14,4,7,12
7975,D,2,22,8,7,3
7976,Q,5,21,25,7,9
7977,4,3,1,30,7,1
7978,E,2,13,22,7,26
7979,5,0,11,20,7,3
7980,N,4,3,3,7,5
7981,6,1,12,21,7,10
7982,D,4,4,24,7,3
7983,A,6,4,5,7,4
7984,GS,1,13,7,7,1
7985,N,1,16,21,7,5
7986,F,2,1,15,7,6
7987,E,6,12,5,7,13
7988,4,0,12,20,7,2
7989,A,0,23,20,7,7
7990,E,2,17,22,7,9
7991,A,4,12,17,7,4
7992,C,0,21,6,7,16
7993,6,2,23,29,7,6
7994,N,3,13,2,7,10
7995,N,1,5,28,7,1
7996,J,6,12,12,7,1
7997,R,0,9,27,7,8
7998,D,0,13,27,7,4
7999,2,5,4,11,7,3
8000,R,0,0,6,7,12
8001,4,4,19,31,7,6
8002,6,2,3,29,7,2
8003,3,5,23,11,7,2
8004,C,0,9,6,7,20
8005,6,6,18,12,7,27
8006,6,1,6,21,7,4
8007,5,5,11,25,7,1
8008,5,2,6,1,7,2
8009,6,6,8,12,7,9
8010,5,4,16,17,7,1
8011,R,4,19,3,7,26
8012,5,3,6,30,7,2
8013,4,0,6,20,7,2
8014,E,3,19,23,7,12
8015,L,6,10,26,7,2
8016,A,3,21,23,7,13
8017,7,3,13,9,7,2
8018,6,4,1,3,7,2
8019,L,5,22,11,7,2
8020,M,0,12,13,7,13
8021,N,3,0,23,7,7
8022,3,5,6,4,7,1
8023,D,3,23,30,7,4
8024,Z,6,16,12,7,1
8025,D,6,17,5,7,7
8026,C,3,9,9,7,12
8027,Z,1,12,21,7,1
8028,7,4,0,17,7,2
8029,1,1,19,7,7,16
8030,M,5,22,4,7,5
8031,2,3,11,30,7,2
8032,F,4,21,3,7,8
8033,3,0,0,13,7,4
8034,2,2,13,15,7,2
8035,4,3,10,9,7,2
8036,GS,0,14,27,7,1
8037,4,0,14,20,7,6
8038,F,0,11,27,7,12
8039,E,6,4,19,7,6
8040,N,3,23,30,7,8
8041,E,2,18,1,7,9
8042,M,5,10,4,7,3
8043,N,6,8,26,7,3
8044,F,6,13,5,7,13
8045,GS,2,14,1,7,1
8046,A,3,21,9,7,7
8047,7,2,7,8,7,3
8048,D,6,20,26,7,3
8049,7,4,8,17,7,1
8050,6,5,5,18,7,13
8051,R,3,4,23,7,3
8052,2,6,0,26,7,4
8053,M,6,3,26,7,9
8054,3,4,7,10,7,1
8055,D,1,8,7,7,10
8056,4,5,6,11,7,1
8057,M,4,16,3,7,5
8058,N,0,7,13,7,3
8059,Q,6,6,5,7,1
8060,Q,0,15,20,7,9
8061,F,2,8,8,7,2
8062,Q,5,4,4,7,1
8063,Q,6,10,19,7,7
8064,5,6,22,5,7,2
8065,3,1,6,14,7,2
8066,D,1,10,7,7,12
8067,M,5,6,4,7,1
8068,1,3,14,30,7,6
8069,F,4,5,3,7,1
8070,5,0,12,27,7,7
8071,D,3,5,30,7,3
8072,5,3,10,30,7,5
8073,M,3,15,9,7,8
