,line,day_of_week,hour,day,month,count
2817,Q,2,22,20,1,7
2818,A,5,18,9,1,16
2819,5,4,13,15,1,2
2820,Q,1,6,5,1,3
2821,F,1,9,19,1,16
2822,4,3,8,21,1,3
2823,L,0,22,4,1,5
2824,7,3,9,7,1,2
2825,Q,5,0,9,1,4
2826,E,1,8,12,1,8
2827,6,4,2,29,1,2
2828,L,3,0,14,1,1
2829,7,6,11,31,1,2
2830,R,2,18,13,1,10
2831,6,0,16,11,1,7
2832,R,3,15,21,1,10
2833,D,1,8,19,1,3
2834,F,1,16,12,1,11
2835,C,5,8,2,1,6
2836,R,2,9,20,1,12
2837,L,0,9,18,1,1
2838,6,1,11,12,1,39
2839,2,4,6,1,1,1
2840,E,5,18,30,1,12
2841,1,1,21,12,1,8
2842,D,3,20,7,1,6
2843,2,4,1,22,1,1
2844,N,2,0,27,1,3
2845,D,3,3,21,1,1
2846,F,3,5,21,1,2
2847,L,2,10,13,1,1
2848,1,2,6,13,1,5
2849,A,1,8,5,1,5
2850,D,1,11,26,1,6
2851,A,4,11,22,1,11
2852,5,6,16,24,1,2
2853,4,3,14,7,1,2
2854,A,5,23,30,1,9
2855,A,5,2,23,1,7
2856,L,0,22,11,1,1
2857,R,4,17,29,1,7
2858,R,5,9,2,1,7
2859,F,5,7,30,1,6
2860,N,5,7,9,1,1
2861,5,1,13,5,1,3
2862,F,4,14,22,1,10
2863,L,1,19,12,1,7
2864,D,1,17,19,1,9
2865,A,0,21,25,1,4
2866,A,1,6,12,1,4
2867,4,0,17,25,1,2
2868,6,6,6,3,1,11
2869,5,0,14,11,1,1
2870,F,4,12,8,1,12
2871,E,4,7,22,1,8
2872,N,0,23,25,1,3
2873,4,5,17,16,1,5
2874,L,4,14,15,1,1
2875,5,6,13,24,1,5
2876,2,1,12,19,1,5
2877,A,5,11,9,1,12
2878,1,5,12,16,1,20
2879,R,6,23,24,1,10
2880,5,0,7,11,1,3
2881,E,3,4,7,1,3
2882,R,2,17,27,1,12
2883,6,2,12,13,1,8
2884,C,1,17,19,1,16
2885,Q,3,22,21,1,14
2886,3,5,9,23,1,4
2887,J,4,0,15,1,3
2888,A,2,0,13,1,3
2889,6,2,19,20,1,11
2890,Z,5,12,9,1,1
2891,2,2,13,20,1,1
2892,3,5,12,16,1,5
2893,3,4,21,8,1,3
2894,1,4,7,15,1,8
2895,6,5,4,30,1,1
2896,D,6,18,10,1,6
2897,C,3,15,28,1,7
2898,R,6,4,10,1,4
2899,3,2,15,27,1,1
2900,2,5,20,30,1,4
2901,L,4,23,15,1,1
2902,C,3,18,7,1,19
2903,2,3,20,7,1,3
2904,L,0,8,11,1,1
2905,D,6,6,17,1,1
2906,D,4,23,29,1,5
2907,3,4,12,15,1,3
2908,7,4,1,29,1,1
2909,C,4,12,1,1,16
2910,2,4,21,29,1,4
2911,5,5,17,2,1,4
2912,4,2,0,27,1,3
2913,C,3,10,28,1,20
2914,A,3,20,21,1,8
2915,5,2,9,6,1,2
2916,3,2,15,20,1,2
2917,2,2,11,6,1,4
2918,F,2,23,13,1,3
2919,1,4,5,1,1,3
2920,R,4,17,8,1,13
2921,E,4,12,15,1,8
2922,1,6,0,24,1,1
2923,6,4,18,8,1,14
2924,F,3,21,7,1,9
2925,N,4,9,15,1,9
2926,Q,1,0,5,1,9
2927,4,4,19,1,1,1
2928,D,2,19,27,1,10
2929,3,5,5,9,1,2
2930,5,4,6,15,1,1
2931,6,4,12,29,1,10
2932,7,5,13,2,1,3
2933,A,2,12,13,1,8
2934,J,5,22,9,1,2
2935,C,5,14,30,1,14
2936,Q,5,7,2,1,2
2937,R,6,22,3,1,4
2938,6,1,1,12,1,1
2939,R,5,9,23,1,1
2940,A,6,3,31,1,3
2941,Q,5,18,30,1,11
2942,M,6,18,24,1,7
2943,L,0,10,4,1,1
2944,2,0,10,18,1,1
2945,L,2,12,13,1,5
2946,L,2,6,13,1,1
2947,A,5,0,30,1,9
2948,E,4,22,29,1,8
2949,2,0,20,18,1,4
2950,F,6,14,17,1,10
2951,L,2,23,20,1,3
2952,A,6,4,31,1,4
2953,M,2,20,20,1,5
2954,6,4,5,29,1,4
2955,R,5,16,16,1,21
2956,7,0,14,25,1,8
2957,L,1,15,26,1,5
2958,6,5,1,30,1,3
2959,C,4,20,15,1,14
2960,G,6,13,10,1,1
2961,M,1,17,26,1,3
2962,N,0,3,11,1,1
2963,C,1,8,26,1,11
2964,Q,0,20,25,1,13
2965,1,1,22,19,1,11
2966,4,6,16,3,1,3
2967,7,1,21,5,1,3
2968,A,1,0,12,1,5
2969,M,4,23,22,1,8
2970,C,1,23,26,1,7
2971,2,5,5,2,1,2
2972,6,5,16,9,1,16
2973,E,1,6,19,1,5
2974,G,1,7,5,1,1
2975,A,6,2,31,1,6
2976,D,6,4,17,1,4
2977,F,4,12,22,1,12
2978,1,6,17,17,1,16
2979,5,6,0,17,1,3
2980,A,6,9,3,1,8
2981,N,4,8,22,1,5
2982,F,6,17,3,1,13
2983,A,1,18,5,1,9
2984,R,1,2,26,1,1
2985,C,1,11,19,1,9
2986,R,2,12,13,1,10
2987,E,1,23,12,1,9
2988,E,6,13,17,1,24
2989,F,5,17,9,1,15
2990,3,2,6,27,1,2
2991,5,6,22,17,1,1
2992,E,3,2,7,1,1
2993,F,5,22,16,1,11
2994,2,5,3,30,1,1
2995,Q,6,16,10,1,10
2996,R,6,16,24,1,17
2997,A,0,6,18,1,1
2998,6,3,22,14,1,9
2999,J,6,3,17,1,1
3000,F,0,13,4,1,6
3001,Q,4,9,29,1,2
3002,E,1,18,12,1,19
3003,3,5,15,30,1,6
3004,3,4,9,29,1,3
3005,D,0,20,4,1,4
3006,F,3,13,14,1,29
3007,GS,4,20,15,1,1
3008,1,4,10,1,1,4
3009,F,1,8,12,1,12
3010,5,6,18,31,1,1
3011,Q,3,21,21,1,9
3012,C,3,12,28,1,14
3013,C,2,13,20,1,10
3014,A,3,18,21,1,5
3015,4,0,11,18,1,2
3016,6,3,11,14,1,13
3017,F,0,22,25,1,3
3018,2,1,13,19,1,2
3019,6,2,15,6,1,11
3020,M,2,0,27,1,8
3021,N,4,6,15,1,2
3022,Q,2,20,20,1,8
3023,A,3,10,14,1,5
3024,L,5,21,16,1,2
3025,S,6,8,3,1,1
3026,6,0,15,4,1,9
3027,F,3,18,7,1,8
3028,D,5,16,30,1,4
3029,C,5,10,16,1,12
3030,2,2,22,27,1,5
3031,C,3,17,28,1,13
3032,R,2,1,20,1,5
3033,N,2,15,27,1,11
3034,Q,1,2,26,1,1
3035,J,6,14,31,1,4
3036,D,2,11,13,1,11
3037,4,1,22,26,1,1
3038,L,6,9,10,1,1
3039,Q,3,19,7,1,6
3040,N,2,15,20,1,11
3041,6,0,7,11,1,8
3042,A,6,15,24,1,7
3043,6,1,7,12,1,7
3044,1,2,2,20,1,1
3045,2,6,17,31,1,2
3046,J,3,22,14,1,2
3047,F,1,20,19,1,8
3048,N,1,10,26,1,10
3049,1,1,14,26,1,25
3050,C,3,23,21,1,5
3051,GS,6,8,10,1,1
3052,L,0,21,25,1,1
3053,E,1,9,12,1,18
3054,7,4,7,1,1,2
3055,A,4,20,29,1,14
3056,Q,1,23,26,1,5
3057,Q,6,1,3,1,5
3058,C,6,10,10,1,70
3059,Q,1,10,5,1,4
3060,L,6,18,24,1,2
3061,6,4,10,22,1,10
3062,2,6,15,10,1,8
3063,F,1,3,26,1,2
3064,4,5,0,16,1,1
3065,6,1,10,12,1,39
3066,L,1,8,12,1,1
3067,N,3,20,14,1,10
3068,M,5,9,9,1,6
3069,2,4,10,22,1,2
3070,2,4,20,1,1,1
3071,1,4,2,22,1,3
3072,N,6,23,3,1,4
3073,E,2,16,27,1,3
3074,J,0,20,11,1,1
3075,5,2,18,6,1,1
3076,R,3,11,21,1,12
3077,7,1,14,26,1,2
3078,Q,4,2,8,1,2
3079,N,6,10,24,1,2
3080,M,6,16,31,1,4
3081,E,3,6,21,1,10
3082,L,4,2,15,1,1
3083,D,6,12,17,1,10
3084,F,6,16,10,1,11
3085,E,3,13,28,1,17
3086,Q,6,8,3,1,4
3087,D,6,3,10,1,2
3088,F,1,14,26,1,7
3089,3,5,14,2,1,2
3090,R,6,20,17,1,12
3091,Q,0,5,11,1,3
3092,E,3,16,7,1,15
3093,7,0,12,4,1,2
3094,2,5,7,16,1,1
3095,F,6,4,17,1,6
3096,A,2,0,20,1,5
3097,D,0,9,11,1,7
3098,E,1,15,5,1,8
3099,7,2,21,13,1,2
3100,E,3,8,28,1,17
3101,L,5,13,30,1,1
3102,3,3,22,7,1,3
3103,2,6,21,3,1,1
3104,Q,4,16,22,1,10
3105,2,4,1,8,1,2
3106,E,6,4,10,1,5
3107,E,5,23,30,1,16
3108,E,6,14,3,1,11
3109,A,6,1,10,1,10
3110,E,0,15,25,1,9
3111,A,2,13,20,1,8
3112,A,3,22,7,1,10
3113,E,0,21,4,1,16
3114,C,1,13,19,1,13
3115,5,4,19,15,1,3
3116,R,6,0,10,1,10
3117,2,4,15,8,1,1
3118,Z,2,2,13,1,2
3119,F,4,8,8,1,10
3120,F,2,17,27,1,8
3121,C,4,21,22,1,16
3122,2,5,10,9,1,6
3123,F,5,14,9,1,7
3124,5,6,15,3,1,6
3125,3,6,14,24,1,3
3126,A,5,15,9,1,16
3127,2,6,5,10,1,1
3128,A,3,8,21,1,5
3129,5,3,22,28,1,1
3130,F,5,2,2,1,1
3131,L,3,9,14,1,7
3132,Q,1,20,5,1,7
3133,A,1,23,12,1,8
3134,F,6,6,10,1,2
3135,Q,3,1,28,1,2
3136,Q,2,20,27,1,6
3137,6,3,7,7,1,3
3138,6,0,6,18,1,4
3139,F,1,13,5,1,12
3140,E,0,9,18,1,11
3141,7,4,8,22,1,3
3142,R,0,21,11,1,4
3143,C,5,17,9,1,18
3144,4,3,8,28,1,4
3145,D,4,7,15,1,4
3146,J,3,23,7,1,1
3147,F,1,21,26,1,7
3148,N,4,17,1,1,15
3149,E,5,9,16,1,22
3150,N,6,3,3,1,5
3151,1,3,6,14,1,8
3152,G,0,19,11,1,1
3153,3,4,22,29,1,3
3154,6,4,20,1,1,13
3155,N,5,2,9,1,5
3156,6,5,2,2,1,2
3157,N,2,16,20,1,6
3158,6,4,9,29,1,14
3159,D,2,12,6,1,5
3160,C,3,7,7,1,10
3161,1,3,23,21,1,9
3162,5,2,20,27,1,2
3163,R,5,6,30,1,3
3164,Q,0,15,11,1,4
3165,C,5,7,9,1,5
3166,R,3,13,21,1,12
3167,L,2,1,13,1,4
3168,2,3,0,7,1,3
3169,1,3,14,21,1,17
3170,7,1,13,26,1,2
3171,J,5,1,23,1,1
3172,L,3,5,14,1,2
3173,7,4,7,8,1,2
3174,N,4,20,15,1,12
3175,L,2,5,6,1,2
3176,7,2,9,6,1,2
3177,F,0,5,18,1,4
3178,4,6,15,17,1,2
3179,E,1,8,5,1,6
3180,F,5,16,30,1,9
3181,F,0,18,4,1,13
3182,R,5,15,9,1,12
3183,4,5,18,30,1,3
3184,L,6,13,3,1,1
3185,1,1,11,19,1,14
3186,C,1,20,5,1,15
3187,M,5,11,2,1,12
3188,M,4,12,15,1,7
3189,F,4,23,8,1,11
3190,D,6,22,31,1,2
3191,E,3,14,28,1,8
3192,E,2,11,20,1,7
3193,D,3,20,14,1,4
3194,J,2,20,6,1,2
3195,2,6,3,31,1,1
3196,Q,0,16,25,1,9
3197,L,6,20,17,1,1
3198,D,0,13,18,1,7
3199,N,4,9,22,1,10
3200,A,6,2,10,1,5
3201,Q,6,10,24,1,2
3202,7,6,11,10,1,2
3203,1,2,1,13,1,3
3204,N,1,6,12,1,6
3205,3,3,11,21,1,1
3206,6,2,4,27,1,1
3207,L,6,22,3,1,3
3208,2,2,20,6,1,2
3209,E,3,19,28,1,14
3210,Q,6,2,31,1,5
3211,Z,5,23,30,1,2
3212,F,2,9,13,1,17
3213,2,4,12,8,1,1
3214,2,5,13,16,1,3
3215,2,3,9,21,1,4
3216,1,1,17,26,1,15
3217,4,1,10,5,1,2
3218,Q,5,23,9,1,14
3219,4,0,12,11,1,1
3220,R,0,8,4,1,8
3221,C,4,9,15,1,15
3222,E,6,18,17,1,11
3223,3,5,21,2,1,4
3224,F,3,6,7,1,10
3225,1,0,11,4,1,11
3226,G,3,7,7,1,1
3227,Q,4,15,22,1,10
3228,C,3,13,28,1,18
3229,2,0,20,11,1,3
3230,6,4,12,8,1,13
3231,E,3,21,21,1,14
3232,E,2,4,13,1,1
3233,R,3,8,14,1,11
3234,R,0,23,18,1,10
3235,R,0,1,11,1,5
3236,L,6,8,17,1,3
3237,1,5,8,30,1,8
3238,3,0,11,18,1,4
3239,1,6,15,31,1,13
3240,3,5,9,30,1,3
3241,R,6,5,3,1,2
3242,E,4,20,29,1,17
3243,D,6,18,3,1,13
3244,1,6,18,3,1,13
3245,R,0,8,11,1,8
3246,F,6,18,17,1,7
3247,A,4,22,29,1,5
3248,6,5,16,16,1,23
3249,4,3,11,28,1,5
3250,6,1,17,5,1,9
3251,M,4,9,29,1,8
3252,Z,5,18,9,1,1
3253,3,5,3,30,1,1
3254,M,0,8,25,1,1
3255,2,5,18,30,1,5
3256,6,5,18,30,1,26
3257,F,0,13,11,1,11
3258,N,0,7,18,1,6
3259,2,2,18,27,1,3
3260,C,5,21,9,1,17
3261,7,0,21,25,1,1
3262,GS,4,21,15,1,2
3263,C,2,15,6,1,10
3264,2,6,0,3,1,4
3265,1,1,18,5,1,9
3266,A,5,2,2,1,4
3267,N,5,0,2,1,10
3268,R,4,14,15,1,13
3269,2,5,21,9,1,2
3270,F,6,6,3,1,1
3271,D,0,11,25,1,2
3272,5,4,22,22,1,4
3273,5,4,12,15,1,3
3274,4,2,0,6,1,1
3275,F,1,8,19,1,5
3276,7,1,21,12,1,2
3277,7,6,0,17,1,1
3278,1,1,10,26,1,15
3279,6,6,6,10,1,2
3280,3,3,20,21,1,4
3281,L,0,4,18,1,1
3282,F,1,10,5,1,3
3283,L,3,9,7,1,2
3284,F,4,11,29,1,13
3285,3,6,20,31,1,4
3286,6,0,16,18,1,10
3287,1,4,18,15,1,15
3288,A,4,20,8,1,12
3289,R,0,22,11,1,13
3290,1,3,18,7,1,15
3291,E,4,16,1,1,19
3292,J,1,4,26,1,1
3293,7,2,16,27,1,1
3294,E,0,1,4,1,2
3295,D,2,23,13,1,2
3296,R,2,10,13,1,6
3297,A,2,2,13,1,1
3298,6,6,11,10,1,17
3299,4,4,18,29,1,1
3300,L,3,12,21,1,1
3301,4,4,8,8,1,1
3302,Q,4,4,1,1,6
3303,6,2,16,6,1,6
3304,F,3,14,14,1,47
3305,M,2,12,6,1,8
3306,J,6,19,24,1,1
3307,1,0,2,25,1,3
3308,2,0,0,18,1,4
3309,A,1,21,5,1,10
3310,Q,4,18,1,1,14
3311,6,5,3,2,1,3
3312,Z,0,17,4,1,3
3313,Q,6,9,24,1,5
3314,R,3,16,7,1,8
3315,N,4,0,1,1,6
3316,E,1,21,12,1,8
3317,D,5,23,9,1,5
3318,3,6,13,17,1,1
3319,Q,3,21,28,1,11
3320,C,1,17,12,1,9
3321,F,5,12,2,1,15
3322,F,2,6,13,1,8
3323,2,6,16,10,1,1
3324,C,4,20,22,1,18
3325,R,2,16,27,1,5
3326,3,5,8,23,1,2
3327,R,3,3,14,1,3
3328,1,6,21,24,1,9
3329,A,2,9,20,1,12
3330,A,3,10,7,1,3
3331,4,6,0,10,1,1
3332,L,3,21,28,1,1
3333,2,2,8,20,1,2
3334,5,4,13,22,1,2
3335,D,5,2,16,1,4
3336,Z,4,14,8,1,1
3337,E,3,5,7,1,3
3338,3,2,11,6,1,4
3339,M,6,23,3,1,2
3340,4,1,22,19,1,1
3341,M,1,11,26,1,10
3342,1,6,7,17,1,7
3343,F,2,16,27,1,10
3344,N,6,23,31,1,6
3345,D,2,14,20,1,8
3346,6,1,23,5,1,3
3347,C,3,19,7,1,18
3348,Z,6,14,31,1,4
3349,3,6,18,3,1,1
3350,L,0,9,11,1,1
3351,F,3,7,14,1,7
3352,6,0,13,4,1,6
3353,1,5,4,2,1,2
3354,1,4,21,22,1,22
3355,N,6,23,10,1,4
3356,6,3,13,14,1,11
3357,E,4,13,15,1,7
3358,E,4,19,22,1,18
3359,N,4,8,15,1,4
3360,2,3,2,14,1,1
3361,2,0,1,18,1,1
3362,D,2,18,27,1,6
3363,Q,1,13,26,1,5
3364,D,3,13,14,1,21
3365,L,5,2,30,1,5
3366,4,2,21,20,1,1
3367,D,6,22,10,1,2
3368,R,0,23,11,1,3
3369,C,0,19,25,1,16
3370,A,0,1,4,1,2
3371,F,3,18,14,1,12
3372,N,2,1,27,1,2
3373,1,2,13,27,1,15
3374,G,6,0,10,1,1
3375,5,5,18,16,1,2
3376,7,4,15,15,1,3
3377,C,3,21,21,1,19
3378,Z,6,12,17,1,2
3379,F,1,11,12,1,9
3380,E,5,19,2,1,13
3381,L,1,22,5,1,5
3382,M,4,10,22,1,12
3383,N,3,22,21,1,17
3384,4,1,20,5,1,2
3385,C,5,19,30,1,29
3386,C,2,22,27,1,14
3387,4,4,19,8,1,3
3388,A,4,5,15,1,1
3389,A,5,15,16,1,12
3390,D,5,22,30,1,2
3391,1,1,21,5,1,19
3392,2,4,8,29,1,3
3393,F,0,6,11,1,2
3394,D,4,10,15,1,2
3395,A,2,19,20,1,7
3396,E,0,7,4,1,8
3397,D,3,11,14,1,12
3398,4,5,14,2,1,13
3399,E,1,13,5,1,2
3400,R,4,19,29,1,28
3401,Z,2,11,20,1,1
3402,A,4,23,8,1,13
3403,F,1,3,19,1,1
3404,1,1,23,12,1,9
3405,E,3,15,28,1,2
3406,E,0,14,11,1,13
3407,C,5,10,9,1,13
3408,N,3,16,7,1,8
3409,L,2,20,13,1,2
3410,L,3,21,21,1,2
3411,Q,6,19,24,1,8
3412,D,2,11,20,1,16
3413,1,1,23,19,1,4
3414,F,1,16,5,1,10
3415,A,5,4,9,1,5
3416,E,0,7,11,1,9
3417,L,4,8,15,1,1
3418,D,5,7,2,1,1
3419,F,2,12,13,1,20
3420,3,5,1,9,1,4
3421,F,6,16,3,1,16
3422,5,1,15,5,1,3
3423,Z,0,12,25,1,1
3424,E,5,3,16,1,3
3425,L,3,2,7,1,4
3426,R,1,9,19,1,14
3427,Z,1,3,12,1,1
3428,E,6,20,31,1,6
3429,4,6,16,31,1,3
3430,D,6,16,17,1,11
3431,6,2,12,20,1,7
3432,Q,3,22,28,1,4
3433,F,6,8,24,1,1
3434,3,5,8,9,1,1
3435,M,4,5,8,1,3
3436,6,2,19,13,1,9
3437,3,3,7,21,1,4
3438,S,6,11,17,1,1
3439,L,3,17,14,1,3
3440,E,1,7,19,1,10
3441,3,3,16,7,1,3
3442,C,6,17,17,1,18
3443,E,5,20,9,1,22
3444,Z,1,17,5,1,2
3445,R,4,15,15,1,14
3446,D,6,3,31,1,1
3447,2,3,16,14,1,3
3448,N,6,18,10,1,18
3449,5,6,19,31,1,1
3450,E,2,9,6,1,10
3451,E,4,17,29,1,7
3452,L,4,9,15,1,1
3453,A,1,21,12,1,3
3454,M,6,9,24,1,3
3455,Q,1,8,26,1,1
3456,A,0,10,25,1,4
3457,1,0,17,25,1,6
3458,F,0,1,11,1,5
3459,M,0,19,11,1,7
3460,J,2,2,13,1,3
3461,Q,5,1,23,1,9
3462,N,5,7,23,1,2
3463,D,5,19,9,1,10
3464,2,5,7,9,1,1
3465,Z,6,3,17,1,1
3466,F,3,19,7,1,5
3467,1,6,0,17,1,14
3468,4,3,10,28,1,2
3469,M,6,16,10,1,9
3470,L,2,21,20,1,2
3471,G,4,20,22,1,1
3472,S,6,17,24,1,1
3473,6,0,6,11,1,9
3474,3,4,20,29,1,5
3475,L,1,10,12,1,4
3476,F,1,1,12,1,5
3477,E,5,5,30,1,2
3478,E,1,3,5,1,1
3479,2,3,10,7,1,2
3480,R,1,8,19,1,6
3481,2,6,16,31,1,1
3482,C,5,8,30,1,11
3483,E,6,13,24,1,12
3484,6,1,13,5,1,6
3485,F,1,21,19,1,4
3486,7,6,13,17,1,2
3487,C,4,21,15,1,10
3488,2,0,23,25,1,1
3489,6,6,3,17,1,3
3490,4,1,10,26,1,2
3491,7,5,10,2,1,2
3492,C,5,20,30,1,14
3493,R,5,11,16,1,11
3494,A,2,14,13,1,6
3495,M,5,5,2,1,1
3496,Q,1,20,26,1,5
3497,C,2,10,27,1,7
3498,Q,5,21,30,1,8
3499,E,1,21,19,1,12
3500,C,6,19,3,1,15
3501,A,2,7,13,1,12
3502,R,3,18,14,1,9
3503,C,5,23,16,1,18
3504,F,0,15,4,1,7
3505,Z,0,8,11,1,2
3506,6,4,7,29,1,13
3507,N,6,7,24,1,1
3508,M,4,5,1,1,5
3509,F,5,4,16,1,4
3510,D,6,2,31,1,7
3511,F,6,6,31,1,4
3512,M,2,23,6,1,6
3513,3,2,18,13,1,3
3514,7,2,17,27,1,2
3515,3,1,7,26,1,3
3516,J,6,17,17,1,1
3517,D,0,8,11,1,1
3518,4,6,18,17,1,1
3519,7,1,11,5,1,2
3520,S,6,23,17,1,1
3521,R,4,6,8,1,7
3522,Q,1,10,12,1,4
3523,E,3,17,7,1,7
3524,F,5,1,16,1,6
3525,2,6,20,3,1,2
3526,6,3,0,21,1,3
3527,G,2,0,27,1,1
3528,N,0,19,25,1,11
3529,E,6,15,3,1,13
3530,2,5,5,30,1,3
3531,D,1,8,12,1,3
3532,L,3,22,14,1,2
3533,6,2,5,27,1,4
3534,A,0,6,11,1,3
3535,L,2,9,27,1,1
3536,F,4,23,22,1,11
3537,3,3,23,7,1,1
3538,C,0,14,18,1,15
3539,A,2,8,20,1,5
3540,F,3,11,14,1,12
3541,E,0,16,4,1,13
3542,F,2,15,6,1,3
3543,3,5,16,16,1,3
3544,Q,2,0,20,1,12
3545,3,4,17,8,1,4
3546,E,1,12,19,1,9
3547,F,4,5,8,1,2
3548,Q,5,10,2,1,7
3549,3,5,23,9,1,5
3550,6,0,20,11,1,12
3551,4,0,11,11,1,1
3552,E,3,23,21,1,7
3553,1,6,17,24,1,9
3554,7,4,0,22,1,2
3555,1,0,3,18,1,4
3556,6,2,18,20,1,16
3557,5,5,16,2,1,1
3558,3,3,5,21,1,2
3559,6,2,9,13,1,12
3560,M,6,14,24,1,7
3561,A,2,11,20,1,7
3562,F,0,7,11,1,4
3563,A,4,13,8,1,9
3564,Z,2,13,6,1,1
3565,1,5,5,2,1,1
3566,M,5,12,2,1,12
3567,3,1,4,5,1,2
3568,5,3,11,7,1,3
3569,F,1,7,12,1,8
3570,F,5,19,30,1,24
3571,6,3,6,7,1,8
3572,E,4,18,22,1,19
3573,Q,0,0,18,1,8
3574,4,3,11,21,1,2
3575,Z,1,20,12,1,1
3576,2,5,17,16,1,3
3577,N,5,14,2,1,13
3578,D,4,21,29,1,7
3579,1,4,11,15,1,8
3580,6,5,12,2,1,41
3581,4,0,5,18,1,2
3582,4,2,21,27,1,1
3583,1,1,13,19,1,8
3584,F,2,9,20,1,9
3585,C,3,6,7,1,14
3586,N,2,13,20,1,14
3587,F,1,10,12,1,15
3588,1,6,10,17,1,10
3589,2,0,16,25,1,3
3590,5,2,22,20,1,3
3591,2,0,10,4,1,2
3592,2,6,9,10,1,2
3593,D,1,18,12,1,6
3594,C,4,19,15,1,16
3595,6,6,0,17,1,7
3596,1,2,1,27,1,4
3597,N,1,11,12,1,8
3598,4,2,15,6,1,3
3599,N,5,10,9,1,4
3600,D,0,14,11,1,4
3601,7,2,13,13,1,2
3602,A,6,0,31,1,7
3603,F,4,20,1,1,11
3604,G,6,23,24,1,1
3605,J,5,0,16,1,2
3606,E,4,2,8,1,5
3607,3,0,14,4,1,1
3608,N,3,10,21,1,10
3609,Q,6,19,31,1,9
3610,D,0,18,4,1,13
3611,Q,1,12,5,1,7
3612,R,3,12,21,1,8
3613,3,1,6,19,1,1
3614,A,5,3,16,1,4
3615,1,2,7,6,1,4
3616,E,0,10,11,1,8
3617,5,2,16,6,1,3
3618,C,5,15,9,1,20
3619,L,2,9,13,1,3
3620,N,6,8,24,1,3
3621,5,6,6,31,1,1
3622,R,4,11,1,1,11
3623,7,3,5,21,1,1
3624,A,5,6,16,1,2
3625,A,3,14,21,1,9
3626,1,5,7,2,1,3
3627,C,1,21,5,1,13
3628,F,6,8,31,1,8
3629,N,1,19,19,1,6
3630,1,3,14,14,1,16
3631,R,2,10,6,1,7
3632,5,6,12,17,1,2
3633,3,1,15,19,1,2
3634,F,6,21,3,1,3
3635,M,2,7,13,1,3
3636,F,5,0,30,1,12
3637,3,4,4,22,1,2
3638,N,0,20,25,1,18
3639,J,3,23,28,1,4
3640,R,2,22,20,1,8
3641,R,0,14,25,1,8
3642,7,3,7,28,1,3
3643,2,6,18,17,1,3
3644,R,2,13,13,1,14
3645,3,3,17,14,1,2
3646,GS,5,7,16,1,1
3647,4,4,21,29,1,1
3648,N,6,0,3,1,11
3649,R,1,5,19,1,2
3650,J,4,9,1,1,1
3651,1,1,20,26,1,19
3652,5,6,11,3,1,2
3653,E,0,19,4,1,9
3654,A,5,18,30,1,11
3655,M,2,4,27,1,2
3656,F,4,16,29,1,8
3657,Z,2,0,13,1,2
3658,F,4,10,8,1,12
3659,5,5,19,2,1,3
3660,6,2,15,13,1,8
3661,J,5,20,30,1,3
3662,5,4,20,15,1,3
3663,R,1,0,26,1,6
3664,Q,3,6,7,1,14
3665,3,0,11,4,1,2
3666,5,5,0,16,1,1
3667,E,0,6,4,1,10
3668,A,3,21,28,1,10
3669,A,4,0,1,1,4
3670,Q,4,10,8,1,4
3671,F,2,1,13,1,2
3672,3,6,17,3,1,1
3673,C,1,21,26,1,17
3674,Q,1,5,19,1,2
3675,7,0,22,18,1,1
3676,Z,0,1,25,1,2
3677,1,6,14,24,1,14
3678,A,3,6,14,1,7
3679,N,5,12,30,1,19
3680,C,1,12,5,1,13
3681,4,4,17,22,1,2
3682,3,5,6,16,1,1
3683,L,1,2,12,1,1
3684,N,6,20,17,1,13
3685,D,2,20,20,1,3
3686,E,6,23,10,1,6
3687,6,4,4,8,1,2
3688,M,5,8,30,1,5
3689,F,5,21,30,1,16
3690,6,6,19,10,1,9
3691,1,4,9,8,1,11
3692,L,5,3,9,1,1
3693,R,0,9,11,1,4
3694,C,0,6,11,1,7
3695,A,0,20,25,1,9
3696,C,5,9,30,1,17
3697,C,5,15,23,1,1
3698,3,4,13,1,1,3
3699,2,6,1,17,1,5
3700,C,6,15,3,1,19
3701,F,1,16,19,1,4
3702,R,1,12,12,1,7
3703,L,6,14,3,1,4
3704,F,2,10,20,1,11
3705,D,5,11,2,1,7
3706,G,5,2,16,1,1
3707,A,5,4,2,1,3
3708,F,1,15,19,1,8
3709,C,2,21,27,1,11
3710,R,4,23,8,1,10
3711,4,2,22,20,1,2
3712,E,4,5,29,1,2
3713,E,4,19,8,1,15
3714,N,1,5,19,1,2
3715,J,4,1,22,1,1
3716,1,1,19,5,1,9
3717,R,0,16,11,1,10
3718,6,5,10,30,1,6
3719,D,3,21,28,1,9
3720,3,0,19,25,1,4
3721,4,5,18,2,1,5
3722,F,5,0,23,1,4
3723,J,1,17,5,1,2
3724,D,0,16,11,1,8
3725,M,4,22,15,1,8
3726,E,0,13,11,1,10
3727,4,5,1,16,1,2
3728,R,3,21,14,1,10
3729,R,4,6,15,1,4
3730,G,5,0,30,1,1
3731,3,1,1,26,1,1
3732,F,5,1,23,1,3
3733,5,2,13,27,1,1
3734,F,6,3,31,1,6
3735,M,2,1,13,1,3
3736,M,4,12,8,1,13
3737,6,3,3,14,1,1
3738,D,2,9,20,1,8
3739,A,0,4,18,1,5
3740,6,6,14,10,1,15
3741,A,0,6,4,1,4
3742,A,2,9,27,1,9
3743,D,0,8,4,1,4
